,PBA,PUBCLIM,SQFTC,WLCNS,RFCNS,RFCOOL,RFTILT,BLDSHP,GLSSPC,NFLOOR,FLCEILHT,ATTIC,YRCONC,PBAPLUS,FACIL,GOVOWN,OWNTYPE,OWNOPR,MONUSE,OPNMF,OPNWE,NWKER,WATR,EGYUSED,ELUSED,NGUSED,SOHT1,FKHT2,PRHT2,COHT2,SOHT2,NGCOOL,FKCOOL,PRCOOL,OTCOOL,ELWATR,NGWATR,FKWATR,PRWATR,WOWATR,COWATR,SOWATR,OTWATR,ELCOOK,NGCOOK,FKCOOK,PRCOOK,COCOOK,OTCOOK,NGMANU,FKMANU,PRMANU,HWMANU,OTMANU,NGGENR,PRGENR,COGENR,NGOTH,FKOTH,PROTH,CWOTH,WOOTH,SOOTH,OTOTH,RFGEQP,LTEXPC,PKLT,WINTYP,HDD65,Y_Class
1391,5,7,10,1,4,2,1,6,4,8,13,2,2,9,2,2,2,1,12,1,1,52,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,5929,1
1392,12,4,3,1,4,2,3,2,4,2,35,1,3,21,1,2,4,1,12,2,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,1.0,3,3293,0
1393,13,2,7,6,6,1,1,2,6,5,10,2,8,23,1,1,9,1,12,1,1,54,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,5152,1
1394,4,3,6,1,1,1,1,2,3,4,16,2,8,8,1,2,5,1,12,1,2,60,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,4313,1
1395,2,4,9,6,6,1,1,1,4,995,13,2,7,2,2,2,2,1,12,1,2,1600,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,680,1
1396,2,4,3,3,8,2,3,10,4,1,12,2,6,2,2,1,9,1,12,1,2,50,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,1878,0
1397,2,2,4,1,6,1,1,1,4,4,9,2,6,6,2,2,2,1,12,1,2,70,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,5673,0
1398,5,3,5,1,6,1,1,6,3,3,15,2,2,9,2,2,3,1,12,1,1,135,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,1,4897,0
1399,13,3,8,3,1,2,1,1,3,7,12,2,5,23,1,2,6,1,12,1,1,50,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,4644,1
1400,2,2,5,3,6,2,1,1,2,1,20,2,8,4,2,1,10,1,4,1,2,35,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,7640,0
1401,16,7,8,1,6,2,1,2,2,994,9,1,5,35,1,2,5,1,12,1,1,300,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,5251,1
1402,8,2,8,1,6,2,1,8,3,4,8,1,7,19,1,2,5,1,12,1,1,300,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,3,6199,1
1403,2,4,8,7,6,1,1,2,5,995,13,2,4,2,2,2,1,2,12,1,1,3000,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,969,1
1404,14,5,4,3,4,2,1,2,2,1,9,2,6,28,1,2,4,2,12,1,2,19,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,1057,0
1406,5,3,8,2,6,1,2,2,2,1,32,2,8,9,2,2,1,2,12,1,1,175,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,4824,1
1407,6,4,2,3,5,2,2,2,3,1,9,2,4,12,2,2,2,1,12,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,2028,0
1408,6,5,2,8,6,1,2,2,2,1,13,2,9,12,2,2,3,1,9,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,1736,0
1409,15,3,2,3,2,2,3,2,1,1,12,2,7,34,2,1,10,1,4,2,1,6,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,4,4644,0
1410,18,2,4,1,6,2,2,3,3,2,8,2,4,39,1,2,2,1,12,1,1,17,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,6347,0
1411,26,3,4,3,6,2,2,1,3,3,11,2,3,48,2,2,2,1,12,1,1,30,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,2,4299,0
1412,26,2,2,5,5,2,3,2,1,1,18,2,7,47,1,2,2,1,12,1,1,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,4,7135,0
1413,5,5,9,2,6,1,2,2,1,3,32,2,8,9,2,2,2,1,12,1,2,180,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,4.0,1.0,2,1752,1
1414,8,3,4,3,6,1,2,2,4,1,10,2,8,19,2,2,3,2,12,2,2,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,5994,0
1415,8,3,7,3,6,1,1,2,2,2,8,2,3,19,1,2,4,1,12,1,1,220,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4259,1
1416,13,5,8,3,6,1,1,2,3,6,9,1,8,22,1,1,10,2,12,1,1,70,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,1240,1
1417,2,4,2,1,2,2,2,1,2,1,15,1,7,4,2,1,10,1,12,1,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,2452,0
1418,13,3,2,4,5,2,2,2,1,1,8,2,5,25,2,1,10,1,12,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,4,5316,0
1419,5,4,7,1,6,1,1,2,1,1,30,2,9,9,2,2,2,1,12,1,2,12,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,3.0,1.0,1,3649,0
1420,4,3,8,5,6,1,1,2,4,7,14,1,7,8,2,1,9,1,12,1,1,150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1.0,1.0,1.0,2,4456,1
1421,16,7,10,1,6,1,1,11,3,8,8,2,4,35,1,2,5,1,12,1,1,500,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,3079,1
1422,12,4,6,3,4,2,3,2,3,2,9,1,8,21,1,2,4,1,12,1,1,20,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,2648,0
1423,14,4,7,1,1,2,1,6,4,2,10,2,3,54,2,1,9,1,12,1,2,75,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,2,2893,0
1424,18,7,9,1,8,1,1,3,3,995,8,1,5,38,2,2,2,1,12,1,1,1800,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,1479,1
1425,18,7,8,3,6,1,1,9,3,994,9,2,8,38,2,2,2,1,12,1,1,200,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,3684,1
1426,14,4,6,1,6,1,1,2,3,3,12,1,4,28,2,1,10,1,10,1,2,40,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4110,0
1427,26,2,2,5,5,2,3,2,1,1,12,1,9,46,2,2,3,1,12,1,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,2,5820,0
1428,16,7,9,3,1,1,1,5,2,8,15,2,5,35,1,2,3,1,12,1,1,500,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,3,5113,1
1429,2,5,7,3,1,1,1,11,6,994,12,1,6,2,2,2,2,1,12,1,2,300,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,1662,1
1430,18,7,5,1,3,2,3,2,3,5,9,1,8,38,2,2,2,2,12,1,1,8,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,3.0,1.0,2,5421,1
1431,14,3,7,1,1,1,1,4,2,2,9,2,4,54,2,1,10,1,10,1,1,107,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,4399,1
1432,2,2,6,3,1,1,1,8,4,7,10,2,4,2,1,2,3,1,12,1,1,150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,1.0,2,6288,0
1433,2,3,6,1,6,2,1,6,3,3,10,2,2,4,1,1,9,1,12,1,1,12,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,3,5920,0
1434,25,4,4,1,2,2,3,2,4,1,8,1,3,42,1,2,1,2,12,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,4965,0
1435,14,1,8,1,1,2,1,2,2,3,16,2,6,55,2,2,5,2,12,1,1,150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,3,7355,1
1436,2,2,6,1,6,2,1,2,3,5,12,1,2,2,2,2,2,1,12,1,1,60,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,3,5231,0
1437,4,3,7,3,8,1,1,2,4,4,8,2,7,8,2,2,2,1,12,1,2,170,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,4682,1
1438,2,3,7,2,6,1,1,9,5,4,8,2,7,2,1,2,1,1,12,1,1,390,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,4513,1
1439,5,4,6,1,6,1,1,2,2,3,10,2,8,11,2,2,1,1,12,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,3545,1
1440,5,5,2,4,5,1,2,1,1,2,9,2,7,10,1,2,3,1,12,3,2,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,4,1258,0
1441,14,4,6,3,5,2,3,8,4,1,8,1,8,28,2,1,10,1,10,1,2,85,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,2679,0
1442,14,7,5,1,1,2,1,2,1,1,15,2,5,27,1,2,6,1,11,1,2,8,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,1.0,1,5508,0
1443,8,1,8,1,6,1,1,8,4,6,8,2,4,19,2,2,5,1,12,1,1,450,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,6921,1
1444,13,2,5,1,4,2,2,2,2,4,10,1,2,25,1,2,2,1,10,2,1,30,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,5973,0
1445,2,2,6,3,6,1,2,2,4,8,10,2,4,2,2,2,2,1,12,1,2,90,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,7270,1
1446,2,4,7,1,6,1,2,2,2,6,9,2,7,2,2,2,2,1,12,1,1,650,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,3105,1
1447,5,4,9,2,6,1,2,2,1,1,34,2,9,9,2,2,2,1,12,1,2,250,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,3570,1
1448,13,4,4,1,5,2,3,2,1,1,9,1,8,24,1,1,10,1,10,1,2,7,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,4351,0
1449,7,2,3,8,5,2,2,9,2,1,10,2,8,16,1,1,10,1,12,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,5681,0
1450,12,5,3,1,2,2,3,2,3,1,45,2,4,21,1,2,4,1,12,2,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,2310,0
1451,14,7,9,1,6,1,1,4,3,3,10,2,5,27,1,1,9,1,12,1,1,450,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,6859,1
1452,5,2,8,2,6,1,2,2,2,1,32,2,9,9,2,2,3,1,12,1,1,65,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,4.0,1.0,3,6622,1
1453,26,2,2,1,3,2,3,2,2,2,25,2,6,48,2,2,2,1,12,1,1,12,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,2.0,1,5184,0
1454,13,4,5,1,5,1,1,2,3,1,11,2,5,25,1,2,5,1,12,1,1,10,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,3897,0
1455,5,2,5,1,5,2,2,2,2,1,30,2,7,10,2,1,8,1,12,1,1,70,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,3,4080,0
1456,7,7,9,3,2,1,3,11,4,9,10,2,2,52,2,1,97,1,12,1,1,500,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,4406,1
1457,14,2,6,1,6,2,1,1,3,1,12,2,8,55,2,1,8,1,9,1,1,40,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,5498,0
1458,18,7,6,2,6,1,1,9,3,4,9,2,9,38,2,2,2,1,12,1,1,15,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,6926,1
1459,26,3,2,1,5,1,2,2,1,1,16,2,7,47,1,2,5,1,12,1,2,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,4,4700,0
1460,18,7,9,1,6,1,1,6,3,995,10,2,2,38,2,2,2,2,12,1,1,75,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,2.0,2,7750,1
1461,4,3,8,6,6,1,1,3,4,994,10,2,3,8,1,2,6,1,12,1,1,450,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1.0,1.0,2.0,3,5418,1
1462,2,3,5,1,6,1,1,1,3,3,10,2,6,6,2,2,1,1,4,1,2,55,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4984,0
1463,13,4,2,1,2,2,3,9,2,1,10,1,6,25,2,1,9,1,12,2,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,1649,0
1464,12,2,5,1,6,2,3,9,5,2,10,2,4,21,2,2,4,1,12,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,3,7883,0
1465,14,3,7,1,6,2,1,6,4,3,8,2,8,29,2,1,10,1,12,1,1,130,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,6375,1
1466,14,7,7,1,1,1,1,3,3,4,13,2,5,27,1,2,5,1,12,1,2,25,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,4413,1
1467,14,2,8,1,6,1,1,11,6,3,8,2,3,55,2,1,10,1,12,1,1,200,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1.0,2.0,1.0,2,5211,1
1468,16,7,9,1,6,2,1,2,3,8,9,2,8,35,1,2,2,1,12,1,1,1295,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,3,4444,1
1469,26,1,2,5,6,1,2,2,3,1,8,2,5,48,2,2,2,1,12,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,8247,0
1470,5,4,8,3,6,2,1,2,6,1,10,2,4,9,1,2,5,1,12,1,1,120,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,3100,1
1471,2,4,8,1,4,1,2,1,6,995,9,2,5,2,2,2,2,1,12,1,1,350,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2.0,1.0,1.0,1,928,1
1472,14,2,6,1,6,1,1,8,3,2,8,2,3,28,1,1,10,1,10,1,2,100,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4994,1
1473,18,2,2,4,5,2,3,2,2,1,8,1,4,39,1,2,3,1,8,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,1,6473,0
1474,14,3,7,1,6,2,1,9,2,4,10,2,2,28,2,1,10,1,12,1,1,200,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,4762,1
1475,5,7,10,2,1,2,1,2,2,2,10,1,5,10,1,1,8,1,12,1,2,130,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,2770,1
1476,25,4,6,1,6,1,2,3,2,1,12,2,2,42,1,2,2,1,12,1,1,10,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,3668,0
1477,14,3,7,1,1,1,1,2,3,3,10,1,4,54,2,1,10,1,12,1,2,30,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,6442,1
1478,15,2,2,1,4,1,2,2,3,3,9,2,2,33,2,2,3,1,12,1,1,16,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,5489,0
1479,18,7,8,1,6,1,1,6,3,8,12,2,8,38,2,2,1,1,12,1,1,71,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,1436,1
1480,2,3,8,3,1,2,1,6,5,994,8,1,6,4,2,2,2,1,12,1,2,800,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,5097,1
1481,2,2,6,3,6,1,1,2,6,4,14,2,9,2,2,2,2,1,12,1,1,300,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4252,1
